index;budget;genres;id;keywords;popularity;production_countries;release_date;revenue;title;vote_average;vote_count;cast;director
2175;20000000;Adventure Drama Fantasy Romance;526;moon monk swordplay bishop cathedral;14.370110999999998;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";27.03.1985;18432000;Ladyhawke;5,8;260;Matthew Broderick, Hauer Pfeiffer, Alfred John,  ,  ;Richard Donner
2176;20000000;Comedy Drama Family;22796;illegitimate son;11.090254;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";11.09.1998;18253415;Simon Birch;8,2;52;Jim Carrey, Judd Michael, Smith Mazzello,  Platt,  ;Mark Steven Johnson
2177;20000000;Drama;2355;confidence trauma leaving one's family childhood memory airplane;20.827779999999997;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";23.03.2007;22222308;Reign Over Me;5,4;334;Adam Sandler, Cheadle Pinkett, Smith Tyler,  Burrows,  ;Mike Binder
2178;15000000;Adventure Drama;5915;male nudity parents kids relationship camping cutting the cord self-discovery;43.644978;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";11.09.2007;56255142;Into the Wild;6,7;3045;Emile Hirsch, Gay William, Hurt Malone,  H., Dierker ;Sean Penn
2179;20000000;Comedy Drama Romance;9842;date competition lovesickness mentor traffic policeman;8.244324;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";29.09.2006;17807569;School for Scoundrels;5,6;111;Billy Bob, Jon Jacinda, Barrett Silverman,  Clarke, Duncan ;Todd Phillips
2180;20000000;Thriller Horror Mystery;61012;female protagonist another dimension based on video game mall occult ritual;23.292761;"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}]";10.10.2012;52302796;Silent Hill: Revelation 3D;4,9;432;Adelaide Clemens, Harington Bean, Carrie-Anne Radha,  ,  ;Michael J. Bassett
2181;19000000;Horror Action Thriller Crime;755;dancing brother brother relationship sexual obsession showdown sheriff;64.181668;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";19.01.1996;25836616;From Dusk Till Dawn;6,8;1603;George Clooney, Tarantino Keitel, Juliette Ernest,  ,  ;Robert Rodriguez
2182;0;Animation Family;13682;;9.03154;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";11.02.2005;0;Pooh's Heffalump Movie;6,5;88;Jim Cummings, Fiedler Hopkins, Kath Ken,  ,  ;Frank Nissen
2183;0;Comedy Drama Romance;9089;baltimore thanksgiving family clan family conflict generations conflict;4.031585;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";02.11.1995;17519169;Home for the Holidays;7,1;39;Holly Hunter, Downey Anne, Bancroft Durning,  Danes,  ;Jodie Foster
2184;20000000;Action Comedy Crime Fantasy;9470;kung fu magic mafia defense gangster;13.658985000000001;"[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]";10.02.2004;100914445;Kung Fu Hustle;7,8;831;Stephen Chow, Wah Qiu, Lam Huang,  ,  ;Stephen Chow
2185;35000000;Adventure Comedy Family;18357;human animal relationship musical clowning bear social satire;6.908351;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";26.07.2002;0;The Country Bears;5,6;20;Haley Joel, Diedrich Candy, Ford Gammon,  Garrett,  ;Peter Hastings
2186;20000000;Drama;7979;1970s afghanistan hang gliding war in afghanistan taliban;10.446722;"[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";14.10.2007;73276047;The Kite Runner;5;394;Khalid Abdalla, Leoni Toub, Zekeria Ahmad,  Mahmoodzada,  ;Marc Forster
2187;20000000;Drama Crime Thriller;470;life and death transplantation suicide attempt desperation loss of family;32.243357;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";06.09.2003;60427839;21 Grams;6,9;918;Sean Penn, Watts del, Toro Huston,  Nahon,  ;Alejandro Gonz\u00e1lez I\u00f1\u00e1rritu
2188;20000000;Action Drama Thriller;15644;independent film;9.149089;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";03.09.2004;16605763;Paparazzi;6,4;52;Cole Hauser, Tunney Farina, Daniel Tom,  ,  ;Paul Abascal
2189;20000000;Comedy Romance;9582;infidelity bachelor blackmail fantasy truth;5.596835;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";17.01.2003;17432163;A Guy Thing;6,3;83;Jason Lee, Stiles Blair, James Shawn,  ,  ;Chris Koch
2190;0;Drama Comedy Romance Family;10642;college lost and found older brother younger sister woman director young adult;5.2144080000000015;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";21.07.2000;0;Loser;7,2;120;Jason Biggs, Suvari Orth, Thomas Jimmi,  ,  ;Amy Heckerling
2191;20000000;Documentary;22074;usa capitalism capitalist wall street criticism and blame;10.50098;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";06.09.2009;17436509;Capitalism: A Love Story;4,3;167;Michael Moore, Birch Black, Elijah Baron,  ,  ;Michael Moore
2192;20000000;Drama History;2428;jesus christ biography epic;3.011205;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";15.02.1965;15473333;The Greatest Story Ever Told;7,3;41;Max von, Michael Jr., Carroll Ina,  Victor, Buono ;George Stevens
2193;19500000;Crime Drama Mystery;290751;fbi missing child;15.012236999999999;"[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";14.10.2015;34854990;Secret in Their Eyes;7,2;336;Chiwetel Ejiofor, Kidman Roberts, Dean Lyndon,  ,  ;Billy Ray
2194;25000000;Action Comedy;13805;natural disaster violence mortal danger duringcreditsstinger;16.238961;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";29.08.2008;14109284;Disaster Movie;5,8;240;Matt Lanter, Lachey Ari, Parker Flanagan,  'G., Thang' Johnson;Jason Friedberg
2195;20000000;Action Crime Drama Thriller;4597;robbery homeless person bank armored car truck;15.21229;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";04.12.2009;22942221;Armored;5,3;208;Columbus Short, Fishburne Ulrich, Amaury Matt,  ,  ;Nimr\u00f3d Antal
2196;20000000;Comedy Thriller Crime Action;9414;london england bomb brother brother relationship helicopter based on novel;6.397042;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";14.11.1997;13801755;The Man Who Knew Too Little;5;125;Bill Murray, Gallagher Whalley, Alfred Richard,  ,  ;Jon Amiel
2197;20000000;Comedy Romance;63492;based on novel loser magazine womanizer mission;19.220789;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";30.09.2011;30426096;What's Your Number?;7;671;Chris Evans, Faris Freeman, Chris Ari,  ,  ;Mark Mylod
2198;20000000;Action Thriller Science Fiction;81796;usa president anti hero dementia future space;35.232278;"[{""iso_3166_1"": ""FR"", ""name"": ""France""}]";12.04.2012;32204030;Lockout;6,5;715;Guy Pearce, Grace Gilgun, Lennie Peter,  ,  ;Stephen St. Leger
2199;40000000;Comedy;10710;jealousy inventor neighbor best friend milliionaire;9.842771;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";30.04.2004;0;Envy;6,2;139;Ben Stiller, Black Weisz, Christopher Amy,  ,  ;Barry Levinson
2200;20000000;Action Thriller Crime;15092;female nudity prostitute horse race heart strip club;35.54280900000001;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";16.04.2009;34560577;Crank: High Voltage;3;861;Jason Statham, Smart Yoakam, Efren Julanne,  Hill,  ;Brian Taylor
2201;0;Action Comedy Thriller;11382;lover (female) talent mafia boss author;7.829295;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";14.10.1994;0;Bullets Over Broadway;5,5;130;John Cusack, Wiest Tilly, Chazz Mary-Louise,  ,  ;Woody Allen
2202;20000000;Drama;15005;based on novel persia queen esther;3.476925;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";13.10.2006;13391174;One Night with the King;6,5;12;Tiffany Dupont, O'Toole Goss, John Omar,  ,  ;Michael O. Sajbel
2203;30000000;Drama Action Thriller Romance;8198;terror journalist lover (female) saigon indochina;5.133744;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";22.11.2002;27674124;The Quiet American;6,2;81;Michael Caine, Fraser Th\u1ecb, H\u1ea3i Tzi,  Rade, Serbedzija ;Phillip Noyce
2204;20000000;Comedy Drama;6963;new york chicago midlife crisis television daughter;14.031376999999999;"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";20.10.2005;12482775;The Weather Man;5,8;289;Nicolas Cage, Caine Davis, Gemmenne la,  Nicholas, Hoult ;Gore Verbinski
2205;20000000;Action Adventure Drama Thriller;15070;sport;17.227376;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";23.08.2002;12398628;Undisputed;4,8;139;Wesley Snipes, Rhames Falk, Michael Jon,  ,  ;Walter Hill
2206;0;Comedy Fantasy Romance;12797;dying and death misanthrope lecture cardiopulmonery resuscitation;17.98817;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";19.09.2008;0;Ghost Town;5,9;286;Ricky Gervais, Kinnear Leoni, Billy Jordan,  ,  ;David Koepp
2207;20000000;Action Adventure Drama Thriller;17134;police cops cat and mouse family revenge drama;15.66135;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";19.03.2009;17280326;12 Rounds;7;220;John Cena, Gillen Scott, Steve Brian,  White,  ;Renny Harlin
2208;20000000;Drama Horror Mystery;41402;vampire child vampire remake bully young boy;19.705311;"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";01.10.2010;24145613;Let Me In;6,1;641;Kodi Smit-McPhee, Grace Richard, Jenkins Koteas,  Barrese,  ;Matt Reeves
2209;0;Adventure Action Comedy Family;18885;underdog hero friendship treasure hunt friends;2.645722;"[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";06.05.1994;0;3 Ninjas Kick Back;6,4;48;Victor Wong, Elliott Sean, Fox Evan,  Caroline, Junko King;Charles T. Kanganis
2210;0;Drama Comedy;4953;camcorder videoband delusion nuclear power plant video store;17.662682999999994;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]";20.01.2008;0;Be Kind Rewind;6;424;Jack Black, Bey Glover, Mia Marcus,  Franklin,  ;Michel Gondry
2211;0;Comedy Drama;10773;world war ii widow musical theatre milieu nacktrevue;2.894154;"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]";09.09.2005;0;Mrs Henderson Presents;6,1;62;Judi Dench, Hoskins Young, Christopher Kelly,  ,  ;Stephen Frears
2212;20000000;Action Thriller;146198;heist betrayal dirty cop;29.371987;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";19.02.2016;12639297;Triple 9;6,4;797;Casey Affleck, Ejiofor Harrelson, Kate Anthony,  ,  ;John Hillcoat
2213;20000000;Comedy Drama;2639;new york writer's block insanity independent film author;11.352692999999999;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";26.08.1997;10686841;Deconstructing Harry;5,7;187;Woody Allen, Alley Crystal, Judy Caroline,  ,  ;Woody Allen
2214;20000000;Comedy Romance;10563;gay dance architect artist tango;7.553773;"[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";22.10.1999;0;Three to Tango;6,7;62;Matthew Perry, Campbell McDermott, Oliver Cylk,  ,  ;Damon Santostefano
2215;20000000;Drama;295964;london england cook restaurant diva career;30.477114;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";02.10.2015;36606743;Burnt;4,5;950;Bradley Cooper, Miller James, Alicia Uma,  ,  ;John Wells
2216;20000000;Comedy Crime Drama;5971;prison prisoner independent film;9.927017999999999;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";15.12.1989;0;We're No Angels;6,2;105;Robert De, Sean Demi, Moore Axton,  Kirby,  ;Neil Jordan
2217;20000000;Music Comedy Romance;9716;paris venice adultery robbery lovesickness;12.379781;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";06.12.1996;0;Everyone Says I Love You;6,4;147;Drew Barrymore, Gray Lyonne, Edward Woody,  ,  ;Woody Allen
2218;20000000;Action Crime Drama Thriller;11835;loss of son repayment revenge murder gang;12.643703;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";31.08.2007;16974459;Death Sentence;5,6;297;Kevin Bacon, Hedlund Preston, Jordan John,  ,  ;James Wan
2219;21000000;Drama;26171;family relationships doctor retired visit widower;15.440465;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";04.12.2009;0;Everybody's Fine;7,3;284;Robert De, Drew Kate, Beckinsale Rockwell,  Leo,  ;Kirk Jones
2220;0;Comedy Family;31117;baby baseball scientific study computer genius;5.886228;"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";27.08.2004;9109322;Superbabies: Baby Geniuses 2;5,4;35;Jon Voight, Baio Angel, Skyler Whoopi,  ,  ;Bob Clark
2221;0;Action Comedy Crime;9074;mistake in person false identity arms dealer cop police officer;6.925644999999999;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";08.09.2005;12382362;The Man;6,3;133;Samuel L., Eugene Luke, Goss Ferrer,  Essman,  ;Les Mayfield
2222;20000000;Action Comedy Crime;14396;;9.361460000000001;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";05.01.2007;10337477;Code Name: The Cleaner;5,6;78;Cedric the, Lucy Nicollette, Sheridan Dacascos,  Keith, Rennie ;Les Mayfield
2223;20000000;Comedy;15673;gay drag queen mistaken identity;;;;;;6,5;; ,  ,  ,  ,  ;
2224;8000000;Comedy Drama Music Romance;42618;broken engagement charity celebrity tragic love dancehall girl;0.7091430000000001;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";01.01.1969;20000000;Sweet Charity;6,5;15;Shirley MacLaine, McMartin Montalban, Sammy Jr.,  Rivera,  ;Bob Fosse
2225;20000000;Comedy Romance Crime Drama Mystery;171274;based on novel 1970s private investigator smoking marijuana los angeles;45.742217;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";25.12.2014;11110975;Inherent Vice;6,5;833;Joaquin Phoenix, Brolin Wilson, Katherine Reese,  ,  ;Paul Thomas Anderson
2226;0;Family;24432;;1.682839;"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";24.02.2006;0;Doogal;1,9;18;Daniel Tay, Fallon Stewart, Whoopi William,  Macy,  ;Frank Passingham
2227;20000000;Music Drama;109417;musical 3d;8.237336;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";21.09.2013;16549477;Battle of the Year;5,4;88;Josh Holloway, Peck Brown, Laz Caity,  ,  ;Benson Lee
2228;20000000;Comedy Fantasy;13948;terrorist parody documentary filmmaker sattire;2.6053740000000003;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";03.10.2008;7000000;An American Carol;4,7;20;Kevin Farley, Grammer Nielsen, Trace Robert,  ,  ;David Zucker
2229;12000000;Action Crime Thriller;106747;mexico white house nuclear missile machete outer space;29.072964000000002;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";12.09.2013;15008161;Machete Kills;;631;Danny Trejo, Gibson Heard, Michelle Sof\u00eda,  ,  ;Robert Rodriguez
2230;22000000;Horror;10929;bad boss evil mother revenge humiliation obedience;1.3225280000000001;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";14.03.2003;0;Willard;6,5;82;Crispin Glover, Lee Laura, Harring Burroughs,  Gere,  ;Glen Morgan
2231;0;Comedy;14220;tv show bigfoot;4.9613059999999995;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";01.02.2008;6575282;Strange Wilderness;6,5;69;Steve Zahn, Covert Hill, Kevin Ashley,  ,  ;Fred Wolf
2232;0;Comedy Drama Music;46435;prostitute musical biography telephone call cigar smoking;8.628519;"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";03.09.1999;0;Topsy-Turvy;3,2;41;Allan Corduner, Broadbent Spall, Dexter Shirley,  ,  ;Mike Leigh
2233;20000000;Comedy Drama War;256962;japanese world war ii spirituality;12.232047999999999;"[{""iso_3166_1"": ""MX"", ""name"": ""Mexico""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";23.04.2015;6420319;Little Boy;5,9;185;Jakob Salvati, Watson Tagawa, Michael David,  ,  ;Alejandro Monteverde
2234;15000000;Drama Thriller;48231;based on novel psychoanalysis sigmund freud biography spanking;27.133277000000003;"[{""iso_3166_1"": ""CH"", ""name"": ""Switzerland""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}]";30.09.2011;27462041;A Dangerous Method;4,1;571;Keira Knightley, Mortensen Fassbender, Sarah Vincent,  ,  ;David Cronenberg
2235;8700000;Animation Science Fiction Thriller;3509;california detective based on novel dream undercover;26.093042999999998;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";25.05.2006;7659918;A Scanner Darkly;5,3;532;Keanu Reeves, Ryder Harrelson, Robert Jr.,  Baker,  ;Richard Linklater
2236;0;Drama;82684;wave surfing sport mentor prot\u00e9g\u00e9 relationship santa cruz california;13.621201000000001;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";25.10.2012;0;Chasing Mavericks;5,8;216;Gerard Butler, Weston Shue, Abigail Leven,  ,  ;Curtis Hanson
2237;20000000;Action Fantasy Horror Thriller;12142;detective monster professor island museum;9.292987;"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";28.01.2005;10442808;Alone in the Dark;4,7;173;Christian Slater, Reid Dorff, Frank Turner,  Walker,  ;Uwe Boll
